gridpoin_ID XDisplacement(m) YDisplacement(m) ZDisplacement(m)
5330 -8.60226e-05 -3.52444e-05 -0.000307103 
5331 -0.000275504 -0.000180711 -0.00061781 
5332 -0.000193193 -0.000149723 -0.000467677 
5333 -0.000215041 -0.00012018 -0.00057623 
5334 -0.000142298 -0.00010066 -0.000434338 
5335 -0.000174152 -7.67064e-05 -0.000507797 
5336 -0.000108573 -6.63527e-05 -0.0003937 
5337 -0.000140688 -4.80523e-05 -0.000426228 
5338 -8.60342e-05 -4.44787e-05 -0.000347364 
5339 -0.000115192 -3.66606e-05 -0.000346553 
5340 -7.6387e-05 -3.55401e-05 -0.000300263 
5341 -0.000259121 -0.000185686 -0.0005909 
5342 -0.00018297 -0.000155555 -0.000451135 
5343 -0.000198642 -0.000121635 -0.000550254 
5344 -0.000133011 -0.000103945 -0.000418778 
5345 -0.0001563 -7.55612e-05 -0.000485713 
5346 -9.92104e-05 -6.7725e-05 -0.000380251 
5347 -0.000122069 -4.55294e-05 -0.000410219 
5348 -7.64722e-05 -4.47223e-05 -0.000336898 
5349 -9.6849e-05 -3.39234e-05 -0.000337237 
5350 -6.6828e-05 -3.54253e-05 -0.000293147 
5351 -0.000242694 -0.000189278 -0.000563634 
5352 -0.000172636 -0.000160418 -0.000434211 
5353 -0.000182486 -0.000122086 -0.000524145 
5354 -0.00012372 -0.000106535 -0.000402881 
5355 -0.000139037 -7.36866e-05 -0.00046365 
5356 -8.99566e-05 -6.85779e-05 -0.000366501 
5357 -0.000104249 -4.24505e-05 -0.000394116 
5358 -6.70915e-05 -4.45475e-05 -0.000326165 
5359 -7.92921e-05 -3.0695e-05 -0.000327698 
5360 -5.74582e-05 -3.49434e-05 -0.000285763 
5361 -0.000226363 -0.000191558 -0.000536243 
5362 -0.000162267 -0.000164335 -0.000417028 
5363 -0.000166731 -0.000121639 -0.000498145 
5364 -0.000114509 -0.000108455 -0.000386758 
5365 -0.000122532 -7.12035e-05 -0.000441691 
5366 -8.09032e-05 -6.89485e-05 -0.000352522 
5367 -8.7399e-05 -3.89425e-05 -0.000378029 
5368 -5.79839e-05 -4.40024e-05 -0.000315245 
5369 -6.26857e-05 -2.70919e-05 -0.000317981 
5370 -4.83706e-05 -3.41268e-05 -0.000278177 
5371 -0.000210257 -0.000192605 -0.000509036 
5372 -0.00015195 -0.000167327 -0.000399704 
5373 -0.000151507 -0.000120408 -0.000472442 
5374 -0.000105456 -0.000109742 -0.000370501 
5375 -0.000106915 -6.82386e-05 -0.000420003 
5376 -7.2129e-05 -6.88741e-05 -0.000338483 
5377 -7.16404e-05 -3.51377e-05 -0.000362075 
5378 -4.9233e-05 -4.31353e-05 -0.000304187 
5379 -4.71459e-05 -2.32298e-05 -0.000308138 
5380 -3.9637e-05 -3.30119e-05 -0.000270462 
5381 -0.000194502 -0.000192512 -0.000482184 
5382 -0.000141755 -0.000169423 -0.000382334 
5383 -0.000136929 -0.000118497 -0.000447182 
5384 -9.66273e-05 -0.000110435 -0.00035428 
5385 -9.2281e-05 -6.49135e-05 -0.000398752 
5386 -6.37016e-05 -6.84046e-05 -0.000324434 
5387 -5.70532e-05 -3.11535e-05 -0.000346321 
5388 -4.09032e-05 -4.19868e-05 -0.000293083 
5389 -3.27448e-05 -1.92063e-05 -0.000298225 
5390 -3.13293e-05 -3.16505e-05 -0.000262586 
5391 -0.000179195 -0.000191369 -0.000455857 
5392 -0.000131756 -0.000170657 -0.000365024 
5393 -0.00012308 -0.000116016 -0.000422538 
5394 -8.80763e-05 -0.000110574 -0.000338157 
5395 -7.86906e-05 -6.13392e-05 -0.000378041 
5396 -5.56734e-05 -6.75802e-05 -0.00031047 
5397 -4.36837e-05 -2.70987e-05 -0.000330847 
5398 -3.30435e-05 -4.06039e-05 -0.000281996 
5399 -1.9532e-05 -1.51241e-05 -0.000288272 
5400 -2.34969e-05 -3.00883e-05 -0.000254671 
5401 -0.000164419 -0.000189276 -0.000430311 
5402 -0.000122012 -0.000171064 -0.00034795 
5403 -0.00011002 -0.000113064 -0.000398687 
5404 -7.98594e-05 -0.000110201 -0.000322197 
5405 -6.61727e-05 -5.76136e-05 -0.000357953 
5406 -4.80828e-05 -6.64504e-05 -0.000296611 
5407 -3.15438e-05 -2.30557e-05 -0.00031565 
5408 -2.56911e-05 -3.90326e-05 -0.000270951 
5409 -7.51443e-06 -1.10875e-05 -0.000278403 
5410 -1.61822e-05 -2.83686e-05 -0.000246682 
5411 -0.000150264 -0.000186341 -0.000405537 
5412 -0.000112574 -0.000170691 -0.00033118 
5413 -9.77836e-05 -0.000109729 -0.000375691 
5414 -7.20131e-05 -0.000109353 -0.000306538 
5415 -5.47391e-05 -5.38246e-05 -0.000338527 
5416 -4.09635e-05 -6.50608e-05 -0.000282961 
5417 -2.06211e-05 -1.91119e-05 -0.000300938 
5418 -1.88714e-05 -3.73179e-05 -0.000260002 
5419 3.31312e-06 -7.173e-06 -0.000268562 
5420 -9.40004e-06 -2.65377e-05 -0.000238714 
5421 -0.00013677 -0.000182669 -0.000381661 
5422 -0.00010348 -0.000169591 -0.000314768 
5423 -8.63913e-05 -0.000106095 -0.00035355 
5424 -6.45639e-05 -0.000108075 -0.000291232 
5425 -4.43726e-05 -5.00473e-05 -0.000319832 
5426 -3.43302e-05 -6.34503e-05 -0.000269608 
5427 -1.08724e-05 -1.53409e-05 -0.000286613 
5428 -1.25937e-05 -3.55017e-05 -0.000249213 
5429 1.29846e-05 -3.42405e-06 -0.000258809 
5430 -3.16683e-06 -2.46281e-05 -0.000230741 
5431 -0.000123985 -0.000178357 -0.000358785 
5432 -9.47654e-05 -0.000167805 -0.000298769 
5433 -7.58443e-05 -0.000102242 -0.000332458 
5434 -5.75312e-05 -0.000106413 -0.000276296 
5435 -3.504e-05 -4.63442e-05 -0.000301936 
5436 -2.8189e-05 -6.16604e-05 -0.000256564 
5437 -2.24165e-06 -1.17817e-05 -0.00027281 
5438 -6.86166e-06 -3.36163e-05 -0.000238632 
5439 2.1546e-05 8.82195e-08 -0.000249177 
5440 2.51681e-06 -2.26767e-05 -0.000222845 
5441 -0.000111935 -0.000173496 -0.000336964 
5442 -8.64563e-05 -0.000165386 -0.000283251 
5443 -6.61305e-05 -9.82361e-05 -0.000312341 
5444 -5.09283e-05 -0.000104403 -0.000261887 
5445 -2.66931e-05 -4.27637e-05 -0.000284888 
5446 -2.2538e-05 -5.97243e-05 -0.00024391 
5447 5.33197e-06 -8.46879e-06 -0.000259484 
5448 -1.67153e-06 -3.16923e-05 -0.000228271 
5449 2.90547e-05 3.33056e-06 -0.000239826 
5450 7.66124e-06 -2.07176e-05 -0.000215009 
5451 -0.000100632 -0.000168167 -0.000316309 
5452 -7.857e-05 -0.000162389 -0.000268309 
5453 -5.72246e-05 -9.41339e-05 -0.000293346 
5454 -4.47592e-05 -0.000102086 -0.000247957 
5455 -1.92785e-05 -3.93382e-05 -0.000268668 
5456 -1.73701e-05 -5.76696e-05 -0.000231691 
5457 1.19167e-05 -5.44208e-06 -0.000246703 
5458 2.99878e-06 -2.97601e-05 -0.000218187 
5459 3.55918e-05 6.27948e-06 -0.000230606 
5460 1.22762e-05 -1.87728e-05 -0.000207296 
5461 -9.00869e-05 -0.000162461 -0.000296801 
5462 -7.11168e-05 -0.000158869 -0.000253941 
5463 -4.91038e-05 -8.99754e-05 -0.000275389 
5464 -3.90188e-05 -9.94944e-05 -0.000234579 
5465 -1.27281e-05 -3.6083e-05 -0.000253266 
5466 -1.26713e-05 -5.55197e-05 -0.00021991 
5467 1.75953e-05 -2.71079e-06 -0.000234396 
5468 7.16856e-06 -2.78395e-05 -0.000208385 
5469 4.12282e-05 8.91274e-06 -0.000221588 
5470 1.63866e-05 -1.68724e-05 -0.000199707 
5471 -8.02922e-05 -0.000156436 -0.000278442 
5472 -6.41051e-05 -0.000154874 -0.000240216 
5473 -4.17335e-05 -8.57968e-05 -0.000258452 
5474 -3.37012e-05 -9.66592e-05 -0.000221753 
5475 -6.97064e-06 -3.30231e-05 -0.000238634 
5476 -8.42473e-06 -5.3301e-05 -0.000208565 
5477 2.24552e-05 -2.84086e-07 -0.000222609 
5478 1.08663e-05 -2.59495e-05 -0.000198848 
5479 4.60469e-05 1.12076e-05 -0.000212847 
5480 2.00201e-05 -1.50413e-05 -0.000192275 
5481 -7.12289e-05 -0.00015017 -0.000261175 
5482 -5.7537e-05 -0.000150443 -0.000227173 
5483 -3.50707e-05 -8.16212e-05 -0.000242511 
5484 -2.88007e-05 -9.3608e-05 -0.000209561 
5485 -1.9469e-06 -3.01654e-05 -0.000224806 
5486 -4.60831e-06 -5.10379e-05 -0.000197685 
5487 2.65737e-05 1.8352e-06 -0.000211388 
5488 1.41215e-05 -2.41111e-05 -0.000189696 
5489 5.0119e-05 1.31723e-05 -0.000204386 
5490 2.3208e-05 -1.3296e-05 -0.000185054 
5491 -6.28688e-05 -0.000143716 -0.000245018 
5492 -5.14127e-05 -0.000145623 -0.000214748 
5493 -2.9067e-05 -7.74814e-05 -0.000227537 
5494 -2.43039e-05 -9.03653e-05 -0.000197959 
5495 2.41377e-06 -2.75132e-05 -0.000211796 
5496 -1.19616e-06 -4.87437e-05 -0.000187299 
5497 3.00274e-05 3.64525e-06 -0.000200674 
5498 1.6962e-05 -2.23389e-05 -0.000180925 
5499 5.35199e-05 1.48096e-05 -0.000196176 
5500 2.59817e-05 -1.16405e-05 -0.000178013 
5501 -5.5198e-05 -0.000137119 -0.000229963 
5502 -4.57272e-05 -0.000140461 -0.000203014 
5503 -2.36781e-05 -7.3388e-05 -0.000213668 
5504 -2.01934e-05 -8.69563e-05 -0.000186946 
5505 6.17549e-06 -2.50637e-05 -0.000199589 
5506 1.84324e-06 -4.64337e-05 -0.000177452 
5507 3.28871e-05 5.16376e-06 -0.00019051 
5508 1.94295e-05 -2.06331e-05 -0.00017251 
5509 5.63304e-05 1.61194e-05 -0.000188295 
5510 2.83693e-05 -1.00918e-05 -0.000171241 
5511 -4.81754e-05 -0.000130419 -0.00021597 
5512 -4.0473e-05 -0.000134993 -0.000191952 
5513 -1.88564e-05 -6.93524e-05 -0.000200693 
5514 -1.64513e-05 -8.34046e-05 -0.000176591 
5515 9.40062e-06 -2.28065e-05 -0.000188204 
5516 4.53671e-06 -4.41155e-05 -0.000168104 
5517 3.5219e-05 6.40381e-06 -0.000180932 
5518 2.15569e-05 -1.90081e-05 -0.000164479 
5519 5.86176e-05 1.71221e-05 -0.000180719 
5520 3.04088e-05 -8.6587e-06 -0.000164654 
5521 -4.17714e-05 -0.000123655 -0.00020297 
5522 -3.56367e-05 -0.000129255 -0.00018155 
5523 -1.45568e-05 -6.53849e-05 -0.000188701 
5524 -1.30567e-05 -7.97276e-05 -0.000166808 
5525 1.21483e-05 -2.07374e-05 -0.000177549 
5526 6.90973e-06 -4.17962e-05 -0.000159282 
5527 3.71012e-05 7.39287e-06 -0.000171901 
5528 2.33696e-05 -1.74656e-05 -0.000156795 
5529 6.04401e-05 1.78309e-05 -0.000173451 
5530 3.21378e-05 -7.34491e-06 -0.00015835 
5531 -3.59567e-05 -0.000116867 -0.000190972 
5532 -3.11996e-05 -0.00012329 -0.000171799 
5533 -1.07346e-05 -6.1489e-05 -0.0001776 
5534 -9.98817e-06 -7.59428e-05 -0.00015765 
5535 1.44723e-05 -1.88377e-05 -0.000167614 
5536 8.98852e-06 -3.94798e-05 -0.000150959 
5537 3.85945e-05 8.13661e-06 -0.00016338 
5538 2.49039e-05 -1.60096e-05 -0.000149538 
5539 6.18684e-05 1.82738e-05 -0.000166559 
5540 3.35886e-05 -6.1503e-06 -0.000152341 
5541 -3.0696e-05 -0.000110075 -0.000179916 
5542 -2.71435e-05 -0.000117126 -0.000162688 
5543 -7.3468e-06 -5.7662e-05 -0.000167353 
5544 -7.22522e-06 -7.20658e-05 -0.000149134 
5545 1.64271e-05 -1.70917e-05 -0.000158383 
5546 1.08012e-05 -3.71741e-05 -0.000143151 
5547 3.97567e-05 8.66103e-06 -0.000155396 
5548 2.61881e-05 -1.46329e-05 -0.000142709 
5549 6.29514e-05 1.84598e-05 -0.000159965 
5550 3.47911e-05 -5.07962e-06 -0.000146601 
5551 -2.59532e-05 -0.000103282 -0.000169791 
5552 -2.34532e-05 -0.000110794 -0.000154256 
5553 -4.35517e-06 -5.3904e-05 -0.000157858 
5554 -4.74743e-06 -6.81059e-05 -0.000141179 
5555 1.80646e-05 -1.54934e-05 -0.000149843 
5556 1.23739e-05 -3.4881e-05 -0.000135814 
5557 4.06347e-05 8.98276e-06 -0.000147964 
5558 2.72534e-05 -1.33389e-05 -0.000136248 
5559 6.37472e-05 1.84177e-05 -0.00015379 
5560 3.57708e-05 -4.12504e-06 -0.000141146 
5561 -2.16933e-05 -9.65062e-05 -0.000160503 
5562 -2.01099e-05 -0.000104311 -0.00014644 
5563 -1.72449e-06 -5.02146e-05 -0.000149192 
5564 -2.53297e-06 -6.40744e-05 -0.00013381 
5565 1.94216e-05 -1.40287e-05 -0.000141953 
5566 1.37303e-05 -3.26043e-05 -0.000129037 
5567 4.12735e-05 9.12617e-06 -0.000141048 
5568 2.81262e-05 -1.21244e-05 -0.000130197 
5569 6.43004e-05 1.81591e-05 -0.00014798 
5570 3.65607e-05 -3.28421e-06 -0.000136007 
5571 -1.7878e-05 -8.97709e-05 -0.00015202 
5572 -1.70903e-05 -9.77059e-05 -0.00013921 
5573 5.81995e-07 -4.65896e-05 -0.00014126 
5574 -5.62125e-07 -5.99845e-05 -0.000126982 
5575 2.05426e-05 -1.26827e-05 -0.000134716 
5576 1.48952e-05 -3.03436e-05 -0.000122739 
5577 4.17099e-05 9.10998e-06 -0.000134662 
5578 2.8834e-05 -1.09801e-05 -0.000124565 
5579 6.46576e-05 1.76999e-05 -0.000142529 
5580 3.71828e-05 -2.55385e-06 -0.000131168 
5581 -1.44712e-05 -8.30726e-05 -0.000144321 
5582 -1.43785e-05 -9.09957e-05 -0.000132546 
5583 2.59817e-06 -4.30271e-05 -0.000133988 
5584 1.18556e-06 -5.58488e-05 -0.000120711 
5585 2.14584e-05 -1.14416e-05 -0.000128067 
5586 1.58921e-05 -2.81013e-05 -0.00011692 
5587 4.19855e-05 8.95047e-06 -0.000128723 
5588 2.94015e-05 -9.90454e-06 -0.000119338 
5589 6.48462e-05 1.70677e-05 -0.000137504 
5590 3.76631e-05 -1.92852e-06 -0.000126656 
5591 -1.14538e-05 -7.64213e-05 -0.00013733 
5592 -1.19541e-05 -8.42018e-05 -0.000126469 
5593 4.35412e-06 -3.95194e-05 -0.000127528 
5594 2.72853e-06 -5.16717e-05 -0.000114977 
5595 2.2196e-05 -1.02885e-05 -0.000122006 
5596 1.67406e-05 -2.58742e-05 -0.000111597 
5597 4.21353e-05 8.66133e-06 -0.000123271 
5598 2.9849e-05 -8.89838e-06 -0.000114515 
5599 6.49083e-05 1.62734e-05 -0.000132817 
5600 3.80259e-05 -1.4009e-06 -0.000122453 
5601 -8.78881e-06 -6.98209e-05 -0.000131058 
5602 -9.79962e-06 -7.73406e-05 -0.000120971 
5603 5.87561e-06 -3.60632e-05 -0.000121662 
5604 4.0848e-06 -4.74608e-05 -0.00010977 
5605 2.27842e-05 -9.2065e-06 -0.000116563 
5606 1.74584e-05 -2.36627e-05 -0.000106709 
5607 4.21816e-05 8.26103e-06 -0.000118333 
5608 3.01925e-05 -7.95188e-06 -0.000110072 
5609 6.48712e-05 1.53432e-05 -0.000128519 
5610 3.82949e-05 -9.64838e-07 -0.000118568 
5611 -6.44685e-06 -6.32745e-05 -0.000125439 
5612 -7.89524e-06 -7.04268e-05 -0.000116029 
5613 7.1895e-06 -3.26495e-05 -0.000116373 
5614 5.26804e-06 -4.32186e-05 -0.000105067 
5615 2.32508e-05 -8.19232e-06 -0.000111623 
5616 1.80612e-05 -2.1464e-05 -0.000102294 
5617 4.21497e-05 7.77121e-06 -0.000113842 
5618 3.04496e-05 -7.05847e-06 -0.000106026 
5619 6.4763e-05 1.42958e-05 -0.00012455 
5620 3.84819e-05 -6.15245e-07 -0.000115022 
5621 -4.40226e-06 -5.67804e-05 -0.000120476 
5622 -6.22535e-06 -6.3466e-05 -0.000111588 
5623 8.31424e-06 -2.92761e-05 -0.000111641 
5624 6.29324e-06 -3.89511e-05 -0.00010084 
5625 2.36123e-05 -7.23399e-06 -0.000107206 
5626 1.85642e-05 -1.92801e-05 -9.83348e-05 
5627 4.20641e-05 7.19359e-06 -0.000109805 
5628 3.0639e-05 -6.21337e-06 -0.00010237 
5629 6.46097e-05 1.31453e-05 -0.000120991 
5630 3.86026e-05 -3.39633e-07 -0.000111807 
5631 -2.63146e-06 -5.03314e-05 -0.000116081 
5632 -4.7745e-06 -5.6472e-05 -0.000107655 
5633 9.26878e-06 -2.59379e-05 -0.000107487 
5634 7.17568e-06 -3.46642e-05 -9.71223e-05 
5635 2.38933e-05 -6.3276e-06 -0.000103278 
5636 1.89805e-05 -1.7109e-05 -9.48e-05 
5637 4.19388e-05 6.54938e-06 -0.000106214 
5638 3.07721e-05 -5.41625e-06 -9.91226e-05 
5639 6.44259e-05 1.19017e-05 -0.000117788 
5640 3.86754e-05 -1.29804e-07 -0.000108956 
5641 -1.12047e-06 -4.39294e-05 -0.000112245 
5642 -3.5287e-06 -4.94542e-05 -0.000104222 
5643 1.00728e-05 -2.26326e-05 -0.000103857 
5644 7.92651e-06 -3.036e-05 -9.38608e-05 
5645 2.41085e-05 -5.4613e-06 -9.98841e-05 
5646 1.93211e-05 -1.49471e-05 -9.17137e-05 
5647 4.17934e-05 5.8498e-06 -0.000103047 
5648 3.08623e-05 -4.65657e-06 -9.62647e-05 
5649 6.42214e-05 1.0578e-05 -0.000114947 
5650 3.87097e-05 1.97228e-08 -0.000106414 
5651 1.49033e-07 -3.7571e-05 -0.000108986 
5652 -2.47437e-06 -4.2416e-05 -0.000101297 
5653 1.07422e-05 -1.93535e-05 -0.000100786 
5654 8.5557e-06 -2.60426e-05 -9.10519e-05 
5655 2.42725e-05 -4.63026e-06 -9.69515e-05 
5656 1.95974e-05 -1.27952e-05 -8.90582e-05 
5657 4.1642e-05 5.09734e-06 -0.000100316 
5658 3.09214e-05 -3.93079e-06 -9.38014e-05 
5659 6.40165e-05 9.18379e-06 -0.00011255 
5660 3.87183e-05 1.14491e-07 -0.000104211 
5661 1.19657e-06 -3.12522e-05 -0.000106248 
5662 -1.60101e-06 -3.53659e-05 -9.88255e-05 
5663 1.12885e-05 -1.6094e-05 -9.82251e-05 
5664 9.07298e-06 -2.1714e-05 -8.8677e-05 
5665 2.43931e-05 -3.8214e-06 -9.45028e-05 
5666 1.98173e-05 -1.06505e-05 -8.68018e-05 
5667 4.14922e-05 4.30138e-06 -9.80466e-05 
5668 3.09556e-05 -3.23675e-06 -9.17349e-05 
5669 6.38213e-05 7.73395e-06 -0.000110481 
5670 3.87123e-05 1.62686e-07 -0.000102344 
5671 2.03827e-06 -2.49643e-05 -0.0001041 
5672 -8.98404e-07 -2.83042e-05 -9.67819e-05 
5673 1.17206e-05 -1.2853e-05 -9.61737e-05 
5674 9.48612e-06 -1.73791e-05 -8.67376e-05 
5675 2.44765e-05 -3.03198e-06 -9.25405e-05 
5676 1.99871e-05 -8.51141e-06 -8.49763e-05 
5677 4.13594e-05 3.47627e-06 -9.6202e-05 
5678 3.09738e-05 -2.56357e-06 -9.00455e-05 
5679 6.36478e-05 6.2404e-06 -0.00010876 
5680 3.87003e-05 1.76427e-07 -0.000100801 
5681 2.68578e-06 -1.86977e-05 -0.000102424 
5682 -3.59637e-07 -2.12349e-05 -9.52075e-05 
5683 1.20493e-05 -9.626e-06 -9.45565e-05 
5684 9.80146e-06 -1.30391e-05 -8.52313e-05 
5685 2.45328e-05 -2.2612e-06 -9.09954e-05 
5686 2.01138e-05 -6.3781e-06 -8.35553e-05 
5687 4.12501e-05 2.62803e-06 -9.47434e-05 
5688 3.09826e-05 -1.90769e-06 -8.87147e-05 
5689 6.35148e-05 4.71319e-06 -0.000107457 
5690 3.86844e-05 1.60312e-07 -9.96013e-05 
5691 3.14164e-06 -1.24474e-05 -0.000101192 
5692 2.05512e-08 -1.41563e-05 -9.40886e-05 
5693 1.22824e-05 -6.40984e-06 -9.34192e-05 
5694 1.00225e-05 -8.69379e-06 -8.41243e-05 
5695 2.45646e-05 -1.50287e-06 -8.99023e-05 
5696 2.02014e-05 -4.25199e-06 -8.2539e-05 
5697 4.11676e-05 1.76014e-06 -9.3692e-05 
5698 3.09888e-05 -1.26275e-06 -8.77649e-05 
5699 6.34164e-05 3.15653e-06 -0.000106506 
5700 3.86658e-05 1.19227e-07 -9.87478e-05 
5701 3.41136e-06 -6.21722e-06 -0.000100462 
5702 2.46105e-07 -7.07588e-06 -9.34128e-05 
5703 1.24208e-05 -3.20157e-06 -9.27735e-05 
5704 1.01529e-05 -4.34691e-06 -8.35137e-05 
5705 2.45825e-05 -7.51218e-07 -8.92789e-05 
5706 2.02525e-05 -2.12679e-06 -8.19231e-05 
5707 4.11183e-05 8.84354e-07 -9.30803e-05 
5708 3.09947e-05 -6.28348e-07 -8.72113e-05 
5709 6.33592e-05 1.58127e-06 -0.000105967 
5710 3.86523e-05 6.26721e-08 -9.82497e-05 
5711 3.50299e-06 0 -0.000100228 
5712 3.21242e-07 0 -9.31592e-05 
5713 1.24661e-05 0 -9.25619e-05 
5714 1.01961e-05 0 -8.33149e-05 
5715 2.4589e-05 0 -8.90762e-05 
5716 2.02691e-05 0 -8.17108e-05 
5717 4.11018e-05 0 -9.28893e-05 
5718 3.09959e-05 0 -8.70201e-05 
5719 6.33421e-05 0 -0.000105778 
5720 3.86473e-05 0 -9.80696e-05 
5721 0 0 -0.000444523 
5722 0 -1.21456e-05 -0.000444017 
5723 0 0 -0.000409424 
5724 0 -8.12035e-06 -0.000408983 
5725 0 0 -0.000375094 
5726 0 -5.4228e-06 -0.000374675 
5727 0 0 -0.000338625 
5728 0 -3.69349e-06 -0.000338267 
5729 0 0 -0.000298636 
5730 0 -2.93499e-06 -0.000298378 
5731 0 -2.42098e-05 -0.000442522 
5732 0 -1.61889e-05 -0.000407618 
5733 0 -1.07974e-05 -0.000373492 
5734 0 -7.34896e-06 -0.000337312 
5735 0 -5.84255e-06 -0.000297676 
5736 0 -3.61225e-05 -0.00044005 
5737 0 -2.41459e-05 -0.000405375 
5738 0 -1.6083e-05 -0.000371492 
5739 0 -1.09313e-05 -0.000335708 
5740 0 -8.68971e-06 -0.000296464 
5741 0 -4.78047e-05 -0.000436625 
5742 0 -3.19363e-05 -0.00040221 
5743 0 -2.12325e-05 -0.000368661 
5744 0 -1.44067e-05 -0.000333421 
5745 0 -1.14459e-05 -0.000294776 
5746 0 -5.91884e-05 -0.00043238 
5747 0 -3.95078e-05 -0.000398186 
5748 0 -2.62125e-05 -0.000365135 
5749 0 -1.77418e-05 -0.000330503 
5750 0 -1.40839e-05 -0.000292576 
5751 0 -7.02007e-05 -0.000427201 
5752 0 -4.68106e-05 -0.000393386 
5753 0 -3.09809e-05 -0.000360847 
5754 0 -2.09026e-05 -0.000326965 
5755 0 -1.65782e-05 -0.000289924 
5756 0 -8.07847e-05 -0.000421181 
5757 0 -5.38005e-05 -0.0003878 
5758 0 -3.55026e-05 -0.000355819 
5759 0 -2.38657e-05 -0.000322834 
5760 0 -1.89068e-05 -0.000286866 
5761 0 -9.08834e-05 -0.000414388 
5762 0 -6.04369e-05 -0.000381409 
5763 0 -3.97451e-05 -0.000350164 
5764 0 -2.66059e-05 -0.000318146 
5765 0 -2.10497e-05 -0.00028337 
5766 0 -0.000100434 -0.000406779 
5767 0 -6.66799e-05 -0.000374293 
5768 0 -4.36875e-05 -0.000343844 
5769 0 -2.9106e-05 -0.00031292 
5770 0 -2.29902e-05 -0.000279517 
5771 0 -0.000109388 -0.000398481 
5772 0 -7.25037e-05 -0.000366508 
5773 0 -4.73045e-05 -0.000336963 
5774 0 -3.1355e-05 -0.000307244 
5775 0 -2.47089e-05 -0.000275242 
5776 0 -0.000117711 -0.000389537 
5777 0 -7.78798e-05 -0.000358103 
5778 0 -5.05828e-05 -0.000329506 
5779 0 -3.33402e-05 -0.00030113 
5780 0 -2.62034e-05 -0.000270644 
5781 0 -0.000125364 -0.000379972 
5782 0 -8.27885e-05 -0.000349144 
5783 0 -5.35109e-05 -0.000321591 
5784 0 -3.50517e-05 -0.000294591 
5785 0 -2.74661e-05 -0.00026572 
5786 0 -0.000132319 -0.000369877 
5787 0 -8.72157e-05 -0.000339714 
5788 0 -5.60825e-05 -0.000313214 
5789 0 -3.64924e-05 -0.000287664 
5790 0 -2.84912e-05 -0.000260531 
5791 0 -0.00013855 -0.000359296 
5792 0 -9.11498e-05 -0.000329804 
5793 0 -5.82989e-05 -0.000304449 
5794 0 -3.76654e-05 -0.00028042 
5795 0 -2.92811e-05 -0.00025508 
5796 0 -0.000144046 -0.000348337 
5797 0 -9.45837e-05 -0.000319544 
5798 0 -6.01663e-05 -0.000295403 
5799 0 -3.8568e-05 -0.000272955 
5800 0 -2.98397e-05 -0.000249377 
5801 0 -0.000148794 -0.000337094 
5802 0 -9.75157e-05 -0.000309132 
5803 0 -6.16854e-05 -0.000286173 
5804 0 -3.9216e-05 -0.000265268 
5805 0 -3.01696e-05 -0.000243505 
5806 0 -0.000152787 -0.000325607 
5807 0 -9.99486e-05 -0.000298445 
5808 0 -6.28627e-05 -0.000276697 
5809 0 -3.96239e-05 -0.000257372 
5810 0 -3.02792e-05 -0.000237444 
5811 0 -0.000156025 -0.000313929 
5812 0 -0.000101888 -0.000287615 
5813 0 -6.37119e-05 -0.000267034 
5814 0 -3.9797e-05 -0.000249312 
5815 0 -3.019e-05 -0.000231223 
5816 0 -0.000158527 -0.00030218 
5817 0 -0.000103344 -0.000276665 
5818 0 -6.42443e-05 -0.000257219 
5819 0 -3.97625e-05 -0.000241142 
5820 0 -2.99173e-05 -0.000224886 
5821 0 -0.000160288 -0.000290409 
5822 0 -0.00010433 -0.000265669 
5823 0 -6.44843e-05 -0.000247524 
5824 0 -3.95255e-05 -0.000232961 
5825 0 -2.94723e-05 -0.000218475 
5826 0 -0.00016133 -0.000278669 
5827 0 -0.000104861 -0.000254695 
5828 0 -6.44459e-05 -0.000237769 
5829 0 -3.91055e-05 -0.000224722 
5830 0 -2.8877e-05 -0.000212053 
5831 0 -0.000161666 -0.000267042 
5832 0 -0.000104948 -0.000243889 
5833 0 -6.41407e-05 -0.000228154 
5834 0 -3.85263e-05 -0.000216595 
5835 0 -2.81526e-05 -0.000205571 
5836 0 -0.000161321 -0.000255612 
5837 0 -0.000104617 -0.000233183 
5838 0 -6.35911e-05 -0.000218613 
5839 0 -3.78012e-05 -0.00020849 
5840 0 -2.73022e-05 -0.000199104 
5841 0 -0.000160317 -0.000244397 
5842 0 -0.000103882 -0.000222693 
5843 0 -6.28137e-05 -0.000209201 
5844 0 -3.69479e-05 -0.000200437 
5845 0 -2.63532e-05 -0.00019264 
5846 0 -0.000158687 -0.000233408 
5847 0 -0.000102763 -0.000212398 
5848 0 -6.18229e-05 -0.000199939 
5849 0 -3.59841e-05 -0.0001925 
5850 0 -2.53267e-05 -0.000186237 
5851 0 -0.000156471 -0.000222685 
5852 0 -0.000101285 -0.000202407 
5853 0 -6.06377e-05 -0.000190885 
5854 0 -3.49255e-05 -0.000184753 
5855 0 -2.42395e-05 -0.00017992 
5856 0 -0.000153702 -0.000212299 
5857 0 -9.94636e-05 -0.000192691 
5858 0 -5.92716e-05 -0.000182071 
5859 0 -3.37852e-05 -0.000177221 
5860 0 -2.31072e-05 -0.000173709 
5861 0 -0.000150406 -0.000202246 
5862 0 -9.73215e-05 -0.00018326 
5863 0 -5.77452e-05 -0.000173552 
