zone_ID Sig1(MPa) Sig2(MPa) Sig3(MPa) _Sxx(MPa) _Syy(MPa) _Szz(MPa) _State
1458 -41413.1 -82021.5 -82654.7 -82114.5 -41422.7 -82552.1 0
1459 -41507.7 -82224.1 -82967.5 -82572.4 -41523.9 -82603 0
1460 -41624.1 -82359.2 -83466 -83202.1 -41648.1 -82599 0
1461 -41733.1 -82476.5 -83961.1 -83840.3 -41764.5 -82566 0
1462 -41801.3 -82559.9 -84268.1 -84252.7 -41837.5 -82539.1 0
1463 -41319.4 -82051 -82627.6 -82118 -41328.6 -82551.4 0
1464 -41383 -82259.7 -82903.2 -82540.8 -41398.2 -82607 0
1465 -41465.5 -82396.4 -83358.8 -83122.9 -41487.3 -82610.5 0
1466 -41543.7 -82508.4 -83817.9 -83710.9 -41571.6 -82587.4 0
1467 -41592.9 -82586.6 -84102.9 -84089.4 -41624.6 -82568.5 0
1468 -41230 -82076.7 -82604.6 -82121.7 -41238.7 -82550.9 0
1469 -41266.5 -82290.6 -82843.7 -82510.2 -41280.5 -82610.1 0
1470 -41318.9 -82428.6 -83257.3 -83046.5 -41338.4 -82619.8 0
1471 -41370.3 -82535 -83681.2 -83587 -41394.6 -82604.9 0
1472 -41402.6 -82607.6 -83944.8 -83932.9 -41429.8 -82592.3 0
1473 -41145.1 -82098 -82584.8 -82125.1 -41153.2 -82549.5 0
1474 -41157.4 -82315.8 -82789.5 -82480.4 -41170.1 -82612.2 0
1475 -41182.9 -82455.2 -83161 -82972.7 -41200.1 -82626.3 0
1476 -41211.3 -82556.2 -83551 -83468 -41232.1 -82618.3 0
1477 -41230.4 -82623.2 -83794.4 -83784 -41253.1 -82610.8 0
1478 -41065 -82115 -82568.9 -82128.5 -41072.5 -82547.9 0
1479 -41055.9 -82334.6 -82741.8 -82451.4 -41067.3 -82613.6 0
1480 -41057.9 -82476.2 -83070.3 -82901.7 -41072.9 -82629.9 0
1481 -41067.3 -82571.2 -83427.6 -83354.5 -41084.8 -82626.8 0
1482 -41076.1 -82633.6 -83652.3 -83643.3 -41094.8 -82623.8 0
1483 -40990.5 -82128 -82557.2 -82132 -40997.3 -82546.3 0
1484 -40963.6 -82346.6 -82700.9 -82423.8 -40973.7 -82613.6 0
1485 -40946.1 -82492.5 -82986.7 -82834.8 -40958.9 -82631.6 0
1486 -40939 -82581.3 -83312 -83247.4 -40953.4 -82631.5 0
1487 -40938.6 -82638 -83518.2 -83510.3 -40953.8 -82630.7 0
1488 -40921 -82136.5 -82548.4 -82134.9 -40927.2 -82543.9 0
1489 -40879.4 -82350.8 -82666.9 -82397.2 -40888.3 -82611.6 0
1490 -40846.4 -82503.1 -82909.4 -82771.3 -40857.2 -82630.4 0
1491 -40826.5 -82587.3 -83204.7 -83147.3 -40838.3 -82632.9 0
1492 -40818.5 -82639.4 -83393.5 -83386.6 -40830.5 -82634.2 0
1493 -40857.8 -82142.1 -82543 -82138 -40863.2 -82541.6 0
1494 -40803.7 -82347.8 -82640.2 -82372 -40811.3 -82608.4 0
1495 -40758.4 -82508.4 -82839.6 -82711.6 -40767.5 -82627.4 0
1496 -40728.8 -82589.2 -83105.4 -83054.1 -40738.3 -82631 0
1497 -40714.9 -82637 -83277.8 -83271.8 -40724.3 -82633.7 0
1498 -40800 -82145 -82539.4 -82141 -40804.8 -82538.6 0
1499 -40736.7 -82339.1 -82620.7 -82348.6 -40743.3 -82604.5 0
1500 -40681.8 -82509 -82778.4 -82656.2 -40689.3 -82623.7 0
1501 -40644.1 -82587.8 -83014.2 -82967.6 -40651.6 -82626.9 0
1502 -40625.2 -82630.6 -83170.1 -83164.8 -40632.3 -82628.8 0
1503 -40747.8 -82146.1 -82538 -82144.1 -40752 -82535.9 0
1504 -40678.1 -82325.9 -82608.1 -82327.2 -40683.7 -82601.2 0
1505 -40615.9 -82503.5 -82725.8 -82604.8 -40622 -82618.4 0
1506 -40572.4 -82583.2 -82930.7 -82887.7 -40578.2 -82620.4 0
1507 -40550.7 -82622.3 -83071.8 -83067 -40556 -82621.9 0
1508 -40701.1 -82145.7 -82537.2 -82146.8 -40704.8 -82532.4 0
1509 -40626.5 -82309.5 -82599.1 -82307.1 -40631.2 -82596.8 0
1510 -40559.6 -82491.6 -82682.3 -82557.3 -40564.6 -82611.6 0
1511 -40513.6 -82576.4 -82855.7 -82814.9 -40518 -82612.7 0
1512 -40490 -82612.8 -82982.6 -82978 -40493.9 -82613.5 0
1513 -40660.1 -82144.6 -82537 -82149.6 -40663.2 -82528.9 0
1514 -40582.8 -82292.1 -82592.8 -82288.9 -40586.8 -82592.1 0
1515 -40513.5 -82474.6 -82649.2 -82514.5 -40517.5 -82605.2 0
1516 -40464.9 -82567.2 -82788.6 -82748.3 -40468.3 -82604.1 0
1517 -40440.8 -82602.4 -82901.6 -82897.2 -40443.6 -82604 0
1518 -40624.1 -82143.4 -82537.2 -82152.6 -40626.8 -82525.3 0
1519 -40546.8 -82275.1 -82588.1 -82272.6 -40550 -82587.2 0
1520 -40476.4 -82452.8 -82625.2 -82476 -40479.6 -82598.8 0
1521 -40425.8 -82555.9 -82729.7 -82687.9 -40428.4 -82595.1 0
1522 -40401 -82590.9 -82828 -82823.6 -40402.9 -82593.3 0
1523 -40593.3 -82142.6 -82538.2 -82156 -40595.6 -82522.6 0
1524 -40516 -82258.4 -82583.7 -82257.6 -40518.7 -82581.8 0
1525 -40445.7 -82427.2 -82606.6 -82440.2 -40448.3 -82591.1 0
1526 -40396.3 -82542.1 -82679.9 -82634 -40398.1 -82586.2 0
1527 -40371.7 -82579.5 -82762.4 -82757.8 -40373 -82582.7 0
1528 -40567.1 -82142.2 -82539.6 -82159.7 -40569 -82520.2 0
1529 -40490.7 -82243 -82580.2 -82244.1 -40492.9 -82576.9 0
1530 -40421.6 -82400.6 -82592.2 -82407.9 -40423.6 -82583 0
1531 -40373.3 -82523.4 -82638.6 -82584.8 -40374.7 -82575.8 0
1532 -40350.5 -82567.8 -82703.9 -82698.8 -40351.3 -82572.1 0
1533 -40544.1 -82141.5 -82540.1 -82162.7 -40545.7 -82517.3 0
1534 -40470.7 -82229.2 -82576.8 -82232.1 -40472.5 -82572 0
1535 -40404.4 -82375.5 -82581.3 -82379.5 -40406 -82575.7 0
1536 -40358.4 -82501.1 -82607.5 -82541.4 -40359.4 -82566.1 0
1537 -40336.4 -82556.2 -82652.5 -82646.3 -40336.9 -82561.9 0
1538 -40525.8 -82141.3 -82540.2 -82166 -40527.1 -82514.3 0
1539 -40455.5 -82217.3 -82573.7 -82222 -40457 -82567.6 0
1540 -40392.4 -82352.1 -82572.4 -82354.3 -40393.7 -82568.9 0
1541 -40348.8 -82476 -82585 -82502.9 -40349.6 -82557.3 0
1542 -40328.3 -82543.3 -82608.1 -82599.6 -40328.6 -82551.6 0
1543 -40510.3 -82141.4 -82539.7 -82169 -40511.4 -82511.1 0
1544 -40443.2 -82206.5 -82570.2 -82212.7 -40444.5 -82562.8 0
1545 -40383.8 -82330.3 -82564.5 -82331.5 -40384.8 -82562.3 0
1546 -40344.1 -82449.7 -82568.7 -82468.8 -40344.6 -82549.1 0
1547 -40326.1 -82528.2 -82572.7 -82558.6 -40326.3 -82542.1 0
1548 -40497.5 -82142 -82539 -82171.9 -40498.4 -82508.2 0
1549 -40435.1 -82197.5 -82567 -82204.9 -40436 -82558.6 0
1550 -40379.9 -82311.1 -82558.1 -82311.9 -40380.6 -82556.6 0
1551 -40343 -82423.7 -82555.2 -82438.2 -40343.4 -82540.3 0
1552 -40326.8 -82506.8 -82547.6 -82521.9 -40326.9 -82532.3 0
1553 -40488.1 -82143.3 -82538.4 -82175.3 -40488.9 -82505.7 0
1554 -40429.8 -82189.8 -82563.7 -82198.2 -40430.6 -82554.5 0
1555 -40378.9 -82294 -82551.7 -82294.4 -40379.5 -82550.6 0
1556 -40345.6 -82399.9 -82544.6 -82411.6 -40345.9 -82532.6 0
1557 -40331.5 -82481.5 -82532.6 -82490.1 -40331.6 -82523.9 0
1558 -40480.6 -82144.8 -82537.6 -82178.5 -40481.2 -82503.4 0
1559 -40427.1 -82183.2 -82560.3 -82192.4 -40427.7 -82550.5 0
1560 -40380.5 -82278.9 -82545.8 -82279.3 -40380.9 -82544.9 0
1561 -40351.3 -82378.8 -82536.4 -82388.8 -40351.6 -82526.2 0
1562 -40339.6 -82457 -82522.8 -82462.8 -40339.6 -82517 0
1563 -40475.8 -82146.9 -82537 -82182 -40476.3 -82501.4 0
1564 -40426.5 -82177.7 -82556.8 -82187.4 -40427 -82546.6 0
1565 -40384.5 -82266.1 -82540.7 -82266.4 -40384.9 -82540 0
1566 -40358.8 -82359.9 -82529.2 -82368.8 -40359 -82520.1 0
1567 -40349.3 -82434.6 -82515.1 -82439 -40349.4 -82510.8 0
1568 -40471.6 -82148.3 -82535 -82184.5 -40472 -82498.4 0
1569 -40427.2 -82173.3 -82553.9 -82183.4 -40427.6 -82543.5 0
1570 -40389.7 -82254.8 -82536.1 -82255.2 -40390.1 -82535.4 0
1571 -40367.5 -82343.2 -82522.7 -82351.4 -40367.7 -82514.4 0
1572 -40359.9 -82414.3 -82508.1 -82417.9 -40359.9 -82504.4 0
1573 -40469.2 -82150.1 -82533.6 -82187.3 -40469.4 -82496.2 0
1574 -40429 -82169.8 -82551.1 -82180 -40429.3 -82540.6 0
1575 -40396.1 -82245.1 -82531.9 -82245.4 -40396.3 -82531.3 0
1576 -40377.6 -82329 -82517.6 -82336.6 -40377.7 -82509.9 0
1577 -40371.6 -82396.7 -82501.8 -82399.9 -40371.6 -82498.6 0
1578 -40468.1 -82152.5 -82532.6 -82190.3 -40468.3 -82494.6 0
1579 -40432.3 -82167.1 -82548 -82177.2 -40432.6 -82537.6 0
1580 -40403.8 -82237.2 -82528.9 -82237.6 -40404 -82528.3 0
1581 -40388.2 -82316.8 -82513.6 -82324.2 -40388.3 -82506.1 0
1582 -40383.7 -82381.7 -82496.7 -82384.6 -40383.7 -82493.8 0
1583 -40467.6 -82154.9 -82531.2 -82193 -40467.7 -82492.8 0
1584 -40435.8 -82164.8 -82545.2 -82174.9 -40436 -82534.9 0
1585 -40411.2 -82230.2 -82526.2 -82230.7 -40411.4 -82525.5 0
1586 -40398.8 -82306.2 -82509.7 -82313.4 -40398.9 -82502.5 0
1587 -40395.8 -82368.7 -82492.2 -82371.5 -40395.8 -82489.5 0
1588 -40467.8 -82157.2 -82529.9 -82195.6 -40467.9 -82491.3 0
1589 -40439.7 -82163 -82542.6 -82173 -40439.8 -82532.5 0
1590 -40418.9 -82224.4 -82523.9 -82225 -40419 -82523.2 0
1591 -40409.6 -82297.3 -82506.3 -82304.4 -40409.7 -82499.2 0
1592 -40408.7 -82358.2 -82488.5 -82360.8 -40408.7 -82485.9 0
1593 -40468.7 -82159.6 -82529.1 -82198.1 -40468.8 -82490.4 0
1594 -40443.6 -82161.6 -82540.4 -82171.5 -40443.7 -82530.4 0
1595 -40425.9 -82219.3 -82521.5 -82220 -40426 -82520.8 0
1596 -40419.1 -82289.7 -82503.5 -82296.7 -40419.1 -82496.4 0
1597 -40419.9 -82349 -82485.1 -82351.6 -40419.9 -82482.5 0
1598 -40469.6 -82161.6 -82528.4 -82200.2 -40469.6 -82489.8 0
1599 -40447.4 -82160.8 -82539.1 -82170.5 -40447.5 -82529.3 0
1600 -40433 -82215.3 -82519.5 -82216 -40433 -82518.8 0
1601 -40428.6 -82283.6 -82501.4 -82290.7 -40428.7 -82494.2 0
1602 -40430.7 -82341.7 -82483 -82344.3 -40430.7 -82480.4 0
1603 -40470.9 -82163.5 -82527.7 -82202 -40471 -82489.1 0
1604 -40451.5 -82160.4 -82538 -82169.9 -40451.5 -82528.4 0
1605 -40439.3 -82212 -82517.8 -82212.8 -40439.4 -82517 0
1606 -40437 -82278.4 -82499.4 -82285.6 -40437 -82492.2 0
1607 -40439.9 -82335.7 -82481.3 -82338.2 -40439.9 -82478.9 0
1608 -40471.9 -82164.8 -82526.6 -82203.3 -40471.9 -82488 0
1609 -40454.9 -82160 -82537 -82169.4 -40454.9 -82527.5 0
1610 -40444.8 -82209.4 -82516.2 -82210.2 -40444.8 -82515.4 0
1611 -40444.1 -82274.4 -82498 -82281.7 -40444.1 -82490.7 0
1612 -40447.7 -82330.8 -82479.6 -82333.2 -40447.7 -82477.2 0
1613 -40472.9 -82166 -82525.8 -82204.5 -40473 -82487.3 0
1614 -40457.8 -82159.7 -82536.3 -82169 -40457.8 -82527 0
1615 -40449.2 -82207.3 -82515 -82208.1 -40449.2 -82514.1 0
1616 -40449.9 -82271.1 -82496.6 -82278.5 -40450 -82489.2 0
1617 -40454.3 -82326.8 -82477.9 -82329.2 -40454.3 -82475.5 0
1618 -40474 -82167.2 -82525.7 -82205.7 -40474 -82487.2 0
1619 -40459.9 -82159.5 -82535.8 -82168.7 -40459.9 -82526.6 0
1620 -40452.5 -82205.9 -82514.5 -82206.8 -40452.6 -82513.6 0
1621 -40454.2 -82268.5 -82495.1 -82275.9 -40454.2 -82487.6 0
1622 -40459.6 -82324.1 -82476.7 -82326.5 -40459.6 -82474.3 0
1623 -40474.7 -82168.3 -82526.1 -82206.7 -40474.7 -82487.6 0
1624 -40461.4 -82159.3 -82535.5 -82168.5 -40461.4 -82526.4 0
1625 -40454.8 -82204.9 -82513.8 -82205.8 -40454.8 -82512.9 0
1626 -40457.2 -82266.9 -82494.3 -82274.4 -40457.2 -82486.7 0
1627 -40463.3 -82322.3 -82476.1 -82324.7 -40463.3 -82473.7 0
1628 -40474.7 -82168.6 -82526.1 -82207.1 -40474.7 -82487.7 0
1629 -40462.1 -82159.2 -82535.3 -82168.3 -40462.1 -82526.2 0
1630 -40456.2 -82204.5 -82513.5 -82205.4 -40456.2 -82512.6 0
1631 -40458.8 -82266.1 -82493.8 -82273.7 -40458.8 -82486.2 0
1632 -40464.7 -82321.2 -82475.5 -82323.6 -40464.7 -82473.1 0
1633 -69989.3 -136028 -138486 -136898 -69989.4 -137615 0
1634 -70594.1 -135774 -139319 -137664 -70594.2 -137429 0
1635 -71283.4 -135534 -140226 -138851 -71283.5 -136909 0
1636 -71926.2 -135455 -140924 -140207 -71926.5 -136172 0
1637 -72326.4 -135511 -141257 -141159 -72326.8 -135608 0
1638 -69977.5 -136038 -138479 -136901 -69977.8 -137616 0
1639 -70574.9 -135790 -139307 -137664 -70575.6 -137433 0
1640 -71255.2 -135558 -140211 -138846 -71256.7 -136922 0
1641 -71888.2 -135485 -140905 -140193 -71890.7 -136195 0
1642 -72282.5 -135543 -141236 -141139 -72285.9 -135637 0
1643 -69954.3 -136059 -138465 -136906 -69955 -137617 0
1644 -70536.6 -135823 -139285 -137663 -70538.5 -137443 0
1645 -71198.7 -135605 -140180 -138834 -71202.7 -136947 0
1646 -71812.7 -135543 -140866 -140164 -71819.5 -136238 0
1647 -72195.5 -135608 -141194 -141099 -72204.5 -135694 0
1648 -69919.8 -136089 -138445 -136913 -69921.3 -137620 0
1649 -70480 -135870 -139253 -137662 -70483.6 -137457 0
1650 -71115.7 -135672 -140134 -138816 -71123.2 -136983 0
1651 -71702.5 -135627 -140809 -140122 -71715.2 -136300 0
1652 -72068.9 -135702 -141133 -141040 -72085.8 -135779 0
1653 -69874.3 -136129 -138418 -136922 -69876.6 -137623 0
1654 -70406.6 -135931 -139210 -137660 -70412.3 -137476 0
1655 -71008.4 -135758 -140074 -138792 -71020.1 -137028 0
1656 -71561.4 -135735 -140735 -140068 -71581.2 -136382 0
1657 -71905.9 -135823 -141053 -140962 -71931.9 -135887 0
1658 -69819.3 -136177 -138386 -136933 -69822.6 -137627 0
1659 -70318.1 -136005 -139158 -137657 -70326.1 -137498 0
1660 -70878.9 -135861 -139999 -138762 -70895.2 -137082 0
1661 -71392.4 -135864 -140645 -140002 -71419.8 -136479 0
1662 -71711 -135964 -140955 -140868 -71746.8 -136015 0
1663 -69755.2 -136233 -138348 -136946 -69759.5 -137630 0
1664 -70216.4 -136089 -139098 -137654 -70226.7 -137523 0
1665 -70731.6 -135976 -139913 -138727 -70752.6 -137142 0
1666 -71200.9 -136007 -140540 -139925 -71235.8 -136587 0
1667 -71490.9 -136122 -140842 -140759 -71536.4 -136160 0
1668 -69682.8 -136294 -138305 -136960 -69688.1 -137634 0
1669 -70104.2 -136182 -139031 -137650 -70116.7 -137550 0
1670 -70569.9 -136103 -139817 -138686 -70595.1 -137208 0
1671 -70990.9 -136161 -140423 -139838 -71032.6 -136704 0
1672 -71250.7 -136292 -140715 -140636 -71304.8 -136317 0
1673 -69604.4 -136360 -138259 -136975 -69610.6 -137638 0
1674 -69982.9 -136281 -138957 -137645 -69997.4 -137578 0
1675 -70396.6 -136236 -139711 -138642 -70425.6 -137277 0
1676 -70767.8 -136323 -140294 -139742 -70815.3 -136827 0
1677 -70994.9 -136466 -140576 -140501 -71056.3 -136479 0
1678 -69519.6 -136430 -138209 -136991 -69526.7 -137641 0
1679 -69854.7 -136384 -138878 -137638 -69870.9 -137607 0
1680 -70216.3 -136374 -139599 -138593 -70248.2 -137348 0
1681 -70537.5 -136487 -140157 -139639 -70589.1 -136953 0
1682 -70732.4 -136642 -140427 -140357 -70798.9 -136646 0
1683 -69430.7 -136502 -138157 -137007 -69438.4 -137645 0
1684 -69721.8 -136488 -138795 -137630 -69739.3 -137636 0
1685 -70031.8 -136511 -139480 -138540 -70065.7 -137417 0
1686 -70303.5 -136649 -140012 -139530 -70357.8 -137077 0
1687 -70466.5 -136815 -140270 -140205 -70536.1 -136811 0
1688 -69338.3 -136575 -138104 -137023 -69346.5 -137647 0
1689 -69586.4 -136593 -138708 -137619 -69604.7 -137663 0
1690 -69846.5 -136646 -139358 -138485 -69881.4 -137484 0
1691 -70070.7 -136806 -139863 -139416 -70126 -137198 0
1692 -70202.9 -136981 -140108 -140048 -70273.2 -136971 0
1693 -69244.1 -136649 -138049 -137040 -69252.6 -137650 0
1694 -69451 -136695 -138620 -137608 -69469.7 -137689 0
1695 -69663.6 -136776 -139232 -138426 -69698.5 -137547 0
1696 -69843 -136954 -139710 -139299 -69897.6 -137310 0
1697 -69947.5 -137135 -139943 -139887 -70016.5 -137122 0
1698 -69148.9 -136720 -137994 -137055 -69157.6 -137651 0
1699 -69317.2 -136794 -138532 -137595 -69335.8 -137712 0
1700 -69485.5 -136899 -139106 -138366 -69519.5 -137606 0
1701 -69623.2 -137090 -139555 -139180 -69675.6 -137413 0
1702 -69702.1 -137276 -139775 -139725 -69767.9 -137260 0
1703 -69054.9 -136789 -137942 -137070 -69063.6 -137652 0
1704 -69187 -136887 -138444 -137580 -69205 -137733 0
1705 -69313.9 -137014 -138980 -138304 -69346.3 -137658 0
1706 -69413.9 -137213 -139400 -139059 -69463.1 -137505 0
1707 -69470.8 -137400 -139609 -139563 -69532 -137384 0
1708 -68961.9 -136854 -137890 -137084 -68970.4 -137651 0
1709 -69061.9 -136974 -138358 -137565 -69079 -137750 0
1710 -69151 -137116 -138856 -138240 -69181.2 -137702 0
1711 -69218.6 -137323 -139248 -138939 -69263.7 -137586 0
1712 -69256 -137506 -139444 -139402 -69311.7 -137492 0
1713 -68871.5 -136914 -137841 -137097 -68879.5 -137650 0
1714 -68942.8 -137054 -138274 -137548 -68958.8 -137764 0
1715 -68999.1 -137208 -138735 -138177 -69026.6 -137739 0
1716 -69038.2 -137418 -139099 -138821 -69078.7 -137655 0
1717 -69059.2 -137596 -139283 -139245 -69108.7 -137584 0
1718 -68784.5 -136970 -137796 -137110 -68792.1 -137648 0
1719 -68830.1 -137125 -138195 -137530 -68844.8 -137775 0
1720 -68859.1 -137289 -138618 -138114 -68883.7 -137769 0
1721 -68874.2 -137498 -138955 -138706 -68909.7 -137711 0
1722 -68880.5 -137671 -139127 -139093 -68923.6 -137661 0
1723 -68701.4 -137019 -137753 -137120 -68708.4 -137644 0
1724 -68725.4 -137186 -138119 -137511 -68738.6 -137782 0
1725 -68730.7 -137358 -138506 -138051 -68752.3 -137792 0
1726 -68726.3 -137562 -138817 -138594 -68756.9 -137755 0
1727 -68721.3 -137728 -138976 -138947 -68757.9 -137721 0
1728 -68623.5 -137062 -137716 -137131 -68629.9 -137640 0
1729 -68629.2 -137239 -138050 -137491 -68641 -137786 0
1730 -68614.6 -137415 -138401 -137990 -68633.2 -137807 0
1731 -68593.8 -137612 -138685 -138486 -68619.6 -137786 0
1732 -68580.1 -137769 -138832 -138806 -68610.7 -137765 0
1733 -68550.9 -137098 -137684 -137140 -68556.6 -137636 0
1734 -68541 -137282 -137986 -137471 -68551.2 -137787 0
1735 -68510.9 -137461 -138302 -137930 -68526.7 -137817 0
1736 -68477.4 -137650 -138561 -138382 -68498.8 -137807 0
1737 -68456.4 -137796 -138696 -138672 -68481.4 -137794 0
1738 -68483.4 -137126 -137657 -137148 -68488.5 -137630 0
1739 -68461.9 -137316 -137929 -137451 -68470.7 -137785 0
1740 -68419.6 -137496 -138210 -137873 -68432.8 -137820 0
1741 -68376.7 -137676 -138444 -138284 -68394.1 -137818 0
1742 -68351.2 -137811 -138568 -138546 -68371.3 -137812 0
1743 -68421.3 -137146 -137636 -137154 -68425.7 -137624 0
1744 -68391.4 -137339 -137880 -137432 -68398.8 -137780 0
1745 -68340.4 -137521 -138125 -137818 -68351.2 -137818 0
1746 -68290.7 -137691 -138335 -138192 -68304.6 -137821 0
1747 -68261.3 -137816 -138447 -138428 -68277.2 -137819 0
1748 -68365.2 -137160 -137621 -137160 -68369 -137616 0
1749 -68328.6 -137354 -137837 -137412 -68334.8 -137773 0
1750 -68271.4 -137537 -138049 -137765 -68280.1 -137811 0
1751 -68217.8 -137698 -138235 -138105 -68228.8 -137817 0
1752 -68185.5 -137812 -138335 -138318 -68197.7 -137816 0
1753 -68314.7 -137168 -137610 -137166 -68318 -137609 0
1754 -68273.9 -137359 -137803 -137393 -68279 -137764 0
1755 -68213 -137544 -137980 -137716 -68220 -137801 0
1756 -68156.9 -137696 -138143 -138024 -68165.3 -137807 0
1757 -68124.1 -137802 -138232 -138217 -68133.4 -137808 0
1758 -68269.9 -137171 -137603 -137170 -68272.6 -137600 0
1759 -68227.1 -137358 -137774 -137374 -68231.3 -137754 0
1760 -68164.3 -137543 -137920 -137670 -68169.8 -137788 0
1761 -68107.1 -137688 -138059 -137949 -68113.5 -137792 0
1762 -68075.1 -137785 -138138 -138123 -68081.9 -137793 0
1763 -68231.2 -137171 -137598 -137175 -68233.5 -137592 0
1764 -68187.3 -137351 -137752 -137357 -68190.7 -137742 0
1765 -68123.8 -137536 -137868 -137626 -68128 -137773 0
1766 -68067.2 -137674 -137983 -137879 -68071.9 -137773 0
1767 -68036.3 -137765 -138051 -138038 -68041.3 -137773 0
1768 -68196.4 -137167 -137595 -137178 -68198.3 -137583 0
1769 -68153.6 -137339 -137733 -137340 -68156.2 -137730 0
1770 -68091.7 -137523 -137822 -137586 -68095 -137756 0
1771 -68035.8 -137656 -137915 -137815 -68039.3 -137752 0
1772 -68006 -137742 -137972 -137959 -68009.5 -137751 0
1773 -68166.7 -137163 -137593 -137181 -68168.3 -137574 0
1774 -68126.8 -137326 -137718 -137325 -68128.9 -137717 0
1775 -68066.6 -137505 -137783 -137548 -68069.1 -137737 0
1776 -68012.3 -137634 -137855 -137757 -68014.8 -137730 0
1777 -67984 -137717 -137901 -137888 -67986.5 -137727 0
1778 -68142.1 -137158 -137592 -137184 -68143.4 -137565 0
1779 -68104.8 -137312 -137705 -137311 -68106.5 -137705 0
1780 -68047.1 -137485 -137750 -137514 -68048.9 -137719 0
1781 -67995.3 -137610 -137802 -137704 -67997.1 -137707 0
1782 -67968.6 -137690 -137836 -137824 -67970.3 -137701 0
1783 -68120.8 -137153 -137591 -137186 -68121.8 -137557 0
1784 -68087.2 -137297 -137693 -137297 -68088.5 -137692 0
1785 -68033.5 -137464 -137723 -137483 -68034.8 -137702 0
1786 -67984.9 -137585 -137757 -137657 -67986.1 -137684 0
1787 -67960.3 -137662 -137779 -137766 -67961.4 -137675 0
1788 -68103.4 -137149 -137590 -137189 -68104.2 -137549 0
1789 -68074.2 -137283 -137683 -137286 -68075.2 -137679 0
1790 -68024.2 -137442 -137698 -137455 -68025.2 -137684 0
1791 -67979.9 -137559 -137719 -137615 -67980.7 -137662 0
1792 -67956.8 -137635 -137729 -137714 -67957.4 -137649 0
1793 -68088.6 -137145 -137588 -137191 -68089.2 -137541 0
1794 -68063.8 -137270 -137673 -137274 -68064.6 -137667 0
1795 -68018.8 -137421 -137677 -137430 -68019.5 -137667 0
1796 -67977.5 -137532 -137685 -137576 -67978.1 -137640 0
1797 -67956.6 -137608 -137684 -137667 -67957 -137625 0
1798 -68077.4 -137141 -137586 -137193 -68077.9 -137534 0
1799 -68056.6 -137258 -137663 -137264 -68057.2 -137656 0
1800 -68016.2 -137401 -137658 -137408 -68016.7 -137651 0
1801 -67978.8 -137506 -137656 -137542 -67979.1 -137619 0
1802 -67960.7 -137582 -137647 -137627 -67960.9 -137602 0
1803 -68069.4 -137139 -137584 -137196 -68069.8 -137527 0
1804 -68053.5 -137248 -137654 -137256 -68054 -137645 0
1805 -68017.3 -137383 -137641 -137388 -68017.7 -137636 0
1806 -67983.9 -137482 -137632 -137513 -67984.1 -137601 0
1807 -67967.3 -137557 -137615 -137591 -67967.4 -137581 0
1808 -68062.6 -137137 -137581 -137197 -68062.9 -137520 0
1809 -68051.4 -137238 -137645 -137248 -68051.8 -137635 0
1810 -68020.1 -137366 -137626 -137370 -68020.3 -137621 0
1811 -67990.5 -137459 -137610 -137486 -67990.7 -137583 0
1812 -67976.6 -137534 -137588 -137559 -67976.6 -137562 0
1813 -68057.9 -137135 -137577 -137199 -68058.1 -137513 0
1814 -68051.5 -137230 -137636 -137241 -68051.8 -137625 0
1815 -68024.7 -137351 -137612 -137355 -68024.9 -137608 0
1816 -67998.2 -137438 -137591 -137462 -67998.3 -137566 0
1817 -67986.5 -137510 -137565 -137531 -67986.5 -137544 0
1818 -68054.9 -137134 -137574 -137201 -68055.1 -137507 0
1819 -68053.2 -137224 -137628 -137235 -68053.4 -137616 0
1820 -68031.2 -137339 -137600 -137342 -68031.4 -137597 0
1821 -68008.1 -137420 -137576 -137443 -68008.2 -137552 0
1822 -67997.3 -137489 -137545 -137507 -67997.4 -137527 0
1823 -68052.8 -137133 -137570 -137202 -68053 -137501 0
1824 -68055.2 -137218 -137620 -137230 -68055.3 -137607 0
1825 -68037.8 -137327 -137589 -137330 -68038 -137586 0
1826 -68018.6 -137404 -137562 -137425 -68018.6 -137540 0
1827 -68009.3 -137470 -137528 -137486 -68009.3 -137513 0
1828 -68052.1 -137133 -137567 -137204 -68052.2 -137496 0
1829 -68059.2 -137213 -137613 -137226 -68059.3 -137600 0
1830 -68045.5 -137316 -137579 -137319 -68045.6 -137576 0
1831 -68029.1 -137389 -137549 -137410 -68029.1 -137528 0
1832 -68021.6 -137453 -137515 -137468 -68021.6 -137500 0
1833 -68052.1 -137134 -137563 -137205 -68052.2 -137492 0
1834 -68063.4 -137210 -137607 -137222 -68063.5 -137594 0
1835 -68053.2 -137307 -137571 -137310 -68053.2 -137567 0
1836 -68039.3 -137376 -137538 -137397 -68039.4 -137517 0
1837 -68033.6 -137438 -137501 -137452 -68033.7 -137488 0
1838 -68052.8 -137135 -137561 -137207 -68052.9 -137488 0
1839 -68067.6 -137207 -137601 -137219 -68067.7 -137588 0
1840 -68060.6 -137300 -137563 -137303 -68060.6 -137560 0
1841 -68049.5 -137364 -137528 -137385 -68049.5 -137507 0
1842 -68046 -137425 -137490 -137438 -68046 -137477 0
1843 -68054.3 -137136 -137558 -137209 -68054.4 -137485 0
1844 -68072.4 -137205 -137596 -137217 -68072.5 -137584 0
1845 -68068.6 -137293 -137557 -137297 -68068.7 -137553 0
